Col.Number,Reference.Number,Easting,Northing,Number.of.Vehicles,Number.of.Casualties,Accident.Date,Time..24hr.,X1st.Road.Class,Road.Surface,Lighting.Conditions,Weather.Conditions,Casualty.Class,Casualty.Severity,Sex.of.Casualty,Age.of.Casualty,Type.of.Vehicle
6699,110203137,427202,426164,4,4,04/05/2011,937,1,1,1,1,2,3,1,31,19
6700,110203137,427202,426164,4,4,04/05/2011,937,1,1,1,1,2,3,2,65,9
6701,110203137,427202,426164,4,4,04/05/2011,937,1,1,1,1,2,3,2,65,9
6702,110203642,431419,434082,2,2,04/05/2011,1600,6,1,1,1,1,3,2,26,9
6703,110203642,431419,434082,2,2,04/05/2011,1600,6,1,1,1,1,3,1,17,9
6704,110203731,422407,428984,2,1,04/05/2011,1712,3,1,1,1,1,3,1,47,5
6705,110203778,431321,435042,2,1,04/05/2011,1745,3,1,1,1,1,3,1,34,1
6706,110203821,422375,442293,2,1,04/05/2011,1743,3,1,1,1,1,2,1,36,1
6707,110203905,421531,433975,2,2,04/05/2011,2000,4,1,1,1,1,3,1,26,9
6708,110203905,421531,433975,2,2,04/05/2011,2000,4,1,1,1,2,3,2,23,9
6709,110204780,434708,425890,5,1,04/05/2011,1719,1,1,1,1,1,3,2,26,9
6710,110204918,434772,435545,2,2,04/05/2011,815,6,1,1,1,1,3,2,41,9
6711,110204918,434772,435545,2,2,04/05/2011,815,6,1,1,1,2,3,2,14,9
6712,110205936,429550,431241,1,1,04/05/2011,2145,6,1,4,1,2,3,2,74,8
6713,110219020,430565,431800,2,2,04/05/2011,1600,1,1,1,1,1,3,2,22,9
6714,110219020,430565,431800,2,2,04/05/2011,1600,1,1,1,1,2,3,2,1,9
6715,110204238,426111,437776,2,1,05/05/2011,339,6,1,4,1,1,3,1,20,9
6716,110205418,424144,437529,2,1,05/05/2011,1525,6,1,1,1,2,3,1,35,9
6717,110205687,431076,431205,2,1,05/05/2011,1815,6,1,1,1,1,3,1,35,1
6718,110205759,420343,434229,2,1,05/05/2011,1815,3,2,1,2,1,3,2,26,9
6719,110206033,430250,433231,2,1,06/05/2011,32,6,1,4,1,1,3,1,49,8
6720,110206079,429673,434587,1,1,06/05/2011,320,3,1,4,1,3,3,1,22,8
6721,110206288,436159,434680,1,1,06/05/2011,745,3,1,1,1,3,3,2,19,9
6722,110207214,429849,434329,2,1,06/05/2011,1550,3,1,1,1,2,3,2,27,11
6723,110207270,431969,435826,2,1,06/05/2011,1514,3,1,1,1,1,3,1,31,9
6724,110207362,434129,434213,4,7,06/05/2011,1600,3,1,1,1,1,3,1,57,9
6725,110207362,434129,434213,4,7,06/05/2011,1600,3,1,1,1,1,3,1,28,9
6726,110207362,434129,434213,4,7,06/05/2011,1600,3,1,1,1,1,3,1,52,9
6727,110207362,434129,434213,4,7,06/05/2011,1600,3,1,1,1,1,3,2,45,9
6728,110207362,434129,434213,4,7,06/05/2011,1600,3,1,1,1,2,3,1,41,9
6729,110207362,434129,434213,4,7,06/05/2011,1600,3,1,1,1,2,3,2,29,9
6730,110207362,434129,434213,4,7,06/05/2011,1600,3,1,1,1,2,3,2,23,9
6731,110207518,442999,431610,2,1,06/05/2011,1815,3,1,1,1,1,3,1,45,1
6732,110207606,443007,431624,2,2,06/05/2011,1940,3,1,1,1,1,3,1,66,5
6733,110207606,443007,431624,2,2,06/05/2011,1940,3,1,1,1,2,2,2,42,9
6734,110208037,423245,435776,2,1,06/05/2011,1615,3,1,1,1,1,3,1,17,2
6735,110208142,428097,434516,2,1,07/05/2011,825,6,1,1,1,1,3,1,47,1
6736,110208900,434684,435012,2,1,07/05/2011,1745,6,1,1,1,2,3,2,49,9
6737,110208959,422234,439129,1,1,07/05/2011,1809,6,1,1,1,1,3,1,30,19
6738,110209933,422117,436326,1,1,07/05/2011,1915,6,1,1,1,3,3,1,9,9
6739,110209288,430802,424462,1,2,08/05/2011,228,1,2,4,2,1,3,1,39,8
6740,110209288,430802,424462,1,2,08/05/2011,228,1,2,4,2,2,3,1,18,8
6741,110209538,427487,431347,3,2,08/05/2011,950,3,1,1,1,1,3,2,45,9
6742,110209538,427487,431347,3,2,08/05/2011,950,3,1,1,1,1,3,1,22,9
6743,110209944,424128,444005,2,2,08/05/2011,1430,3,1,1,1,1,3,2,36,9
6744,110209944,424128,444005,2,2,08/05/2011,1430,3,1,1,1,2,2,2,67,9
6745,110210407,427413,435851,2,2,08/05/2011,2205,6,1,4,1,1,3,1,25,9
6746,110210407,427413,435851,2,2,08/05/2011,2205,6,1,4,1,2,3,1,25,9
6747,110211442,427028,433723,4,2,08/05/2011,1500,3,1,1,1,1,3,1,19,9
6748,110211442,427028,433723,4,2,08/05/2011,1500,3,1,1,1,1,3,1,35,19
6749,110212441,444836,432222,1,5,09/05/2011,2313,2,2,6,2,1,3,1,33,9
6750,110212441,444836,432222,1,5,09/05/2011,2313,2,2,6,2,2,3,2,19,9
6751,110212441,444836,432222,1,5,09/05/2011,2313,2,2,6,2,2,3,1,4,9
6752,110212441,444836,432222,1,5,09/05/2011,2313,2,2,6,2,2,3,1,7,9
6753,110212441,444836,432222,1,5,09/05/2011,2313,2,2,6,2,2,3,2,6,9
6754,110214909,429391,431353,2,1,09/05/2011,1400,6,1,1,1,2,3,2,59,9
6755,110213006,429285,433483,2,2,10/05/2011,1050,6,1,1,1,1,3,2,41,9
6756,110213006,429285,433483,2,2,10/05/2011,1050,6,1,1,1,1,3,2,53,9
6757,110213382,428795,435573,2,1,10/05/2011,900,3,1,1,1,1,3,1,28,1
6758,110213622,430863,436299,2,1,10/05/2011,830,6,1,1,1,1,2,2,31,1
6759,110213711,421115,441167,2,1,10/05/2011,1605,6,1,1,1,1,3,2,51,2
6760,110213735,432692,436901,2,1,10/05/2011,1510,6,1,1,1,1,3,2,42,19
6761,110213748,429068,432165,3,1,10/05/2011,1600,6,1,1,1,3,3,1,18,9
6762,110213840,432242,426270,2,1,10/05/2011,1745,1,1,1,1,1,3,2,54,9
6763,110214095,424579,435151,2,1,10/05/2011,2234,3,1,4,1,1,3,1,76,9
6764,110214118,432998,436045,2,1,10/05/2011,2120,3,1,4,1,2,3,2,24,9
6765,110214246,428405,434380,2,1,10/05/2011,2040,6,1,1,1,1,3,1,19,1
6766,110214353,429266,432797,2,1,11/05/2011,810,6,1,1,1,1,3,1,59,1
6767,110214490,430700,436765,2,1,11/05/2011,805,6,1,1,1,1,2,1,47,1
6768,110215622,432622,436855,2,1,11/05/2011,1830,6,1,1,1,1,3,1,44,9
6769,110215808,437147,437669,2,1,11/05/2011,1650,3,1,1,1,1,2,1,19,3
6770,110216752,429012,430277,2,1,11/05/2011,1925,6,1,1,1,1,3,1,19,9
6771,110216369,430637,433686,1,1,12/05/2011,910,3,1,1,1,2,3,1,76,11
6772,110217472,431530,433068,1,2,12/05/2011,1650,6,1,1,4,1,3,1,75,9
6773,110217472,431530,433068,1,2,12/05/2011,1650,6,1,1,4,2,2,2,68,9
6774,110217478,433039,430139,3,1,12/05/2011,1620,4,2,1,1,1,3,1,39,9
6775,110265146,427661,438581,1,1,12/05/2011,700,3,1,1,1,1,2,1,37,1
6776,110218336,430419,439107,1,1,13/05/2011,1130,6,1,1,1,3,3,1,50,9
6777,110219041,427365,434649,2,4,13/05/2011,1915,3,1,1,1,1,3,1,19,9
6778,110219041,427365,434649,2,4,13/05/2011,1915,3,1,1,1,2,3,1,28,9
6779,110219041,427365,434649,2,4,13/05/2011,1915,3,1,1,1,2,3,1,18,9
6780,110219041,427365,434649,2,4,13/05/2011,1915,3,1,1,1,2,3,1,20,9
6781,110219202,421195,440228,2,2,13/05/2011,1550,4,1,1,1,1,3,1,44,9
6782,110219202,421195,440228,2,2,13/05/2011,1550,4,1,1,1,1,3,2,24,9
6783,110219717,434830,437970,2,1,13/05/2011,725,3,1,1,1,1,3,2,30,1
6784,110220150,436530,425930,2,1,13/05/2011,1725,1,2,1,2,1,3,2,24,9
6785,110220093,424261,435375,1,1,14/05/2011,1135,3,2,1,4,2,3,2,95,11
6786,110220390,427745,436445,2,1,14/05/2011,1720,3,2,1,1,1,3,2,19,9
6787,110220614,423408,435270,3,2,14/05/2011,1915,4,1,1,1,1,2,2,21,9
6788,110220614,423408,435270,3,2,14/05/2011,1915,4,1,1,1,2,2,1,22,9
6789,110221011,429781,438888,2,1,14/05/2011,1425,3,2,1,1,1,3,1,39,1
6790,110221279,431699,435662,1,1,14/05/2011,1905,6,2,1,1,3,3,1,5,9
6791,110220823,431932,434812,1,1,15/05/2011,145,6,1,4,1,2,3,1,21,9
6792,110221001,425225,437873,1,1,15/05/2011,700,3,1,1,1,3,2,1,23,9
6793,110221051,439661,427191,1,1,15/05/2011,516,6,1,1,1,1,2,1,33,5
6794,110221634,430067,433793,1,3,15/05/2011,1455,6,1,1,1,1,3,2,70,9
6795,110221634,430067,433793,1,3,15/05/2011,1455,6,1,1,1,3,3,2,43,9
6796,110221634,430067,433793,1,3,15/05/2011,1455,6,1,1,1,3,3,1,11,9
6797,110222686,428112,426277,2,1,16/05/2011,911,3,1,1,1,1,3,1,59,9
6798,110223593,423638,438048,2,1,16/05/2011,1600,6,1,1,1,1,3,2,50,9
6799,110294425,430501,437077,1,1,16/05/2011,1030,6,1,1,1,2,3,2,19,11
6800,110224317,426357,428156,2,3,17/05/2011,815,6,1,1,1,2,3,1,14,9
6801,110224317,426357,428156,2,3,17/05/2011,815,6,1,1,1,1,3,2,43,9
6802,110224317,426357,428156,2,3,17/05/2011,815,6,1,1,1,2,3,2,16,9
6803,110224861,430132,433764,1,1,17/05/2011,1320,6,1,1,1,3,3,2,18,11
6804,110224935,431183,434311,2,1,17/05/2011,1245,6,1,1,1,1,3,1,26,9
6805,110225317,431194,424812,4,2,17/05/2011,1724,1,1,1,1,1,3,1,29,9
6806,110225317,431194,424812,4,2,17/05/2011,1724,1,1,1,1,1,3,2,48,9
6807,110225957,429154,431697,1,1,17/05/2011,1902,6,1,1,1,2,3,2,88,11
6808,110226522,426946,432113,2,1,17/05/2011,1800,6,1,1,1,1,3,1,13,1
6809,110226291,428103,435923,2,1,18/05/2011,915,3,1,1,1,1,3,1,48,1
6810,110226402,430379,433547,2,1,18/05/2011,1120,6,1,1,1,2,3,2,76,11
6811,110226442,431241,445738,2,1,18/05/2011,940,3,1,1,1,1,3,1,27,5
6812,110226692,426644,433493,2,1,18/05/2011,810,6,1,1,1,1,3,2,36,9
6813,110227441,430019,432507,1,1,18/05/2011,1430,3,1,1,1,1,3,1,34,3
6814,110228521,427853,430551,2,2,18/05/2011,1615,3,1,1,1,2,3,2,30,11
6815,110228521,427853,430551,2,2,18/05/2011,1615,3,1,1,1,2,3,2,4,11
6816,110248747,427788,436375,2,1,18/05/2011,1530,3,1,1,1,1,3,2,26,1
6817,110227761,420548,444948,2,1,19/05/2011,650,6,1,1,1,1,3,1,24,9
6818,110228123,422196,433295,2,3,19/05/2011,755,4,1,1,1,2,3,1,20,9
6819,110228123,422196,433295,2,3,19/05/2011,755,4,1,1,1,1,3,2,23,9
6820,110228123,422196,433295,2,3,19/05/2011,755,4,1,1,1,2,3,2,5,9
6821,110228235,430417,437824,2,1,19/05/2011,805,6,1,1,1,1,3,2,47,1
6822,110228972,431419,434082,2,2,19/05/2011,1742,6,1,1,1,1,3,2,26,9
6823,110228972,431419,434082,2,2,19/05/2011,1742,6,1,1,1,1,3,1,46,9
6824,110228980,430104,433777,2,1,19/05/2011,1845,6,1,1,1,1,3,1,32,5
6825,110229021,427263,432557,1,1,19/05/2011,1745,6,1,1,1,3,3,2,13,9
6826,110230720,422184,441887,3,1,20/05/2011,1607,3,1,1,1,1,3,2,20,9
6827,110230838,425922,437313,1,1,20/05/2011,1801,6,1,1,1,3,3,1,7,9
6828,110230890,429019,435403,1,1,20/05/2011,1505,3,2,1,2,3,3,1,46,9
6829,110230893,422874,439313,4,2,20/05/2011,1638,6,2,1,1,1,3,2,49,9
6830,110230893,422874,439313,4,2,20/05/2011,1638,6,2,1,1,1,3,2,46,9
6831,110231013,430901,430570,2,1,20/05/2011,1630,1,1,1,1,1,3,1,22,9
6832,110231784,431451,435819,2,1,20/05/2011,1900,6,1,1,1,1,2,1,20,9
6833,110232341,429168,430531,2,1,21/05/2011,1835,6,1,1,1,1,3,2,31,9
6834,110232665,441280,445242,1,1,21/05/2011,240,2,1,4,1,1,2,1,41,9
6835,110232860,422013,433940,1,1,22/05/2011,645,3,2,1,1,1,3,1,40,9
6836,110233202,420327,445515,2,2,22/05/2011,1305,6,2,1,2,2,3,2,9,9
6837,110233202,420327,445515,2,2,22/05/2011,1305,6,2,1,2,2,3,1,4,9
6838,110233503,420343,434266,2,2,22/05/2011,1530,3,1,1,4,1,3,1,49,9
6839,110233503,420343,434266,2,2,22/05/2011,1530,3,1,1,4,2,3,2,46,9
6840,110233703,429797,433792,2,1,22/05/2011,1345,6,1,1,4,1,3,2,21,9
6841,110234612,422914,433580,2,1,22/05/2011,1616,6,1,1,1,1,3,2,26,9
6842,110234320,427303,431076,2,1,23/05/2011,826,3,1,1,1,1,2,1,43,1
6843,110234577,435010,425884,4,3,23/05/2011,820,1,1,1,1,1,3,2,36,9
6844,110234577,435010,425884,4,3,23/05/2011,820,1,1,1,1,1,3,2,44,9
6845,110234577,435010,425884,4,3,23/05/2011,820,1,1,1,1,1,3,1,48,9
6846,110235347,434985,436591,2,1,23/05/2011,1655,6,1,1,1,1,3,1,15,1
6847,110236059,428304,434109,2,1,23/05/2011,1815,3,1,1,1,1,3,1,27,1
6848,110239166,428380,436739,2,1,23/05/2011,2205,4,1,7,1,1,3,1,25,1
6849,110236041,432204,444935,2,1,24/05/2011,835,3,1,1,1,1,3,1,37,3
6850,110236604,421875,443009,2,1,24/05/2011,615,6,1,1,1,1,3,2,28,9
6851,110237030,428606,436943,2,1,24/05/2011,1615,4,1,1,1,1,3,1,29,9
6852,110237044,431768,435533,1,1,24/05/2011,1700,3,1,1,1,3,3,1,49,9
6853,110237146,434542,428013,2,1,24/05/2011,1510,3,1,1,1,1,3,1,13,1
6854,110237250,441016,428494,2,1,24/05/2011,1833,6,1,1,1,1,3,1,8,1
6855,110237257,435770,436806,2,1,24/05/2011,1930,3,1,1,1,1,3,2,41,2
6856,110237263,429327,439614,1,1,24/05/2011,210,6,1,4,4,1,3,1,31,9
6857,110237338,433048,436540,3,4,24/05/2011,1949,6,1,1,1,1,2,1,20,9
6858,110237338,433048,436540,3,4,24/05/2011,1949,6,1,1,1,1,3,1,43,19
6859,110237338,433048,436540,3,4,24/05/2011,1949,6,1,1,1,2,3,1,15,19
6860,110237338,433048,436540,3,4,24/05/2011,1949,6,1,1,1,2,3,1,20,9
6861,110237710,429698,433797,2,1,24/05/2011,850,6,1,1,1,1,3,1,23,1
6862,110240783,435008,429011,2,1,24/05/2011,1900,6,1,1,1,1,3,1,16,1
6863,110237820,432160,433603,1,1,25/05/2011,838,3,1,1,1,3,2,1,57,11
6864,110238333,432256,445549,2,2,25/05/2011,1255,3,1,1,1,2,3,2,77,9
6865,110238333,432256,445549,2,2,25/05/2011,1255,3,1,1,1,2,3,2,65,9
6866,110238485,423264,434956,1,1,25/05/2011,1220,6,1,1,1,3,3,1,6,9
6867,110239353,426331,438089,3,1,25/05/2011,2220,3,1,4,1,1,3,1,50,9
6868,110239678,435120,433702,1,1,26/05/2011,845,6,1,1,1,3,2,2,62,19
6869,110240797,430450,437062,1,1,26/05/2011,1615,6,2,1,1,3,3,1,16,9
6870,110240968,426610,427442,1,1,26/05/2011,1950,6,1,1,1,3,3,2,31,9
6871,110241550,431063,430390,2,1,27/05/2011,603,6,1,1,1,1,3,1,53,1
6872,110241666,430355,433722,1,1,27/05/2011,935,6,1,1,1,3,3,1,41,11
6873,110242349,425900,439281,1,1,27/05/2011,1513,6,1,1,1,3,2,2,3,9
6874,110242729,427820,435129,2,2,27/05/2011,1720,6,1,1,1,1,3,1,20,9
6875,110242729,427820,435129,2,2,27/05/2011,1720,6,1,1,1,1,3,2,29,9
6876,110243380,433974,435166,2,1,28/05/2011,740,6,2,1,2,1,3,2,47,9
6877,110243484,435301,431295,2,2,28/05/2011,745,1,2,1,2,1,3,1,21,9
6878,110243484,435301,431295,2,2,28/05/2011,745,1,2,1,2,2,3,1,26,9
6879,110243678,421948,436554,2,2,28/05/2011,1140,3,1,1,1,1,3,2,59,9
6880,110243678,421948,436554,2,2,28/05/2011,1140,3,1,1,1,1,2,1,51,5
6881,110243688,428462,432439,1,1,28/05/2011,935,3,2,1,1,1,3,1,35,19
6882,110243974,430075,433911,2,1,28/05/2011,1730,6,1,1,1,2,3,2,73,11
6883,110245788,419305,442468,1,1,30/05/2011,835,6,1,1,2,3,3,2,76,9
6884,110245866,444895,432123,2,1,30/05/2011,955,2,2,1,2,1,3,1,46,9
6885,110246220,426308,435530,2,2,30/05/2011,1630,3,2,1,1,1,3,1,27,9
6886,110246220,426308,435530,2,2,30/05/2011,1630,3,2,1,1,1,3,1,46,9
6887,110246471,430353,432099,2,1,30/05/2011,2322,6,1,4,1,2,3,1,39,9
6888,110363741,429978,434152,1,1,30/05/2011,220,6,1,4,1,2,3,1,21,8
6889,110247304,430438,433457,1,7,31/05/2011,1315,6,1,1,1,2,3,1,56,11
6890,110247304,430438,433457,1,7,31/05/2011,1315,6,1,1,1,2,3,2,46,11
6891,110247304,430438,433457,1,7,31/05/2011,1315,6,1,1,1,2,3,1,54,11
6892,110247304,430438,433457,1,7,31/05/2011,1315,6,1,1,1,2,3,2,56,11
6893,110247304,430438,433457,1,7,31/05/2011,1315,6,1,1,1,2,3,2,30,11
6894,110247304,430438,433457,1,7,31/05/2011,1315,6,1,1,1,2,3,2,33,11
6895,110247304,430438,433457,1,7,31/05/2011,1315,6,1,1,1,2,3,1,80,11
6896,110248077,430945,435170,1,3,31/05/2011,2025,6,1,1,1,3,2,2,11,9
6897,110248077,430945,435170,1,3,31/05/2011,2025,6,1,1,1,3,2,1,12,9
6898,110248077,430945,435170,1,3,31/05/2011,2025,6,1,1,1,3,1,2,9,9
6899,110248587,428913,435504,2,1,31/05/2011,1810,3,4,1,4,1,3,2,24,1
6900,110255702,430261,433537,1,1,31/05/2011,1437,6,1,1,1,3,2,2,33,1
6901,110248899,430350,425086,3,3,01/06/2011,1048,3,1,1,1,1,3,2,38,9
6902,110248899,430350,425086,3,3,01/06/2011,1048,3,1,1,1,2,3,1,11,9
6903,110248899,430350,425086,3,3,01/06/2011,1048,3,1,1,1,2,3,1,23,9
6904,110249091,430636,432678,2,1,01/06/2011,820,3,1,1,1,2,3,2,15,11
6905,110249397,431302,429114,4,2,01/06/2011,1340,6,1,1,1,1,3,2,43,9
6906,110249397,431302,429114,4,2,01/06/2011,1340,6,1,1,1,1,3,1,61,9
6907,110249784,432139,435845,2,1,01/06/2011,1905,3,1,1,1,2,3,2,20,9
6908,110249823,424065,434463,2,2,01/06/2011,1500,6,1,1,1,1,3,2,62,9
6909,110249823,424065,434463,2,2,01/06/2011,1500,6,1,1,1,2,3,2,17,9
6910,110249830,425846,428416,1,1,01/06/2011,1700,6,1,1,1,3,2,2,64,19
6911,110250617,429255,434610,2,1,01/06/2011,1510,6,1,1,1,1,3,1,21,1
6912,110251359,429163,432178,2,1,01/06/2011,1515,6,1,1,1,1,3,2,32,1
6913,110253107,424269,438225,2,1,01/06/2011,1920,6,1,1,1,1,3,1,14,1
6914,110251448,428147,435835,3,1,02/06/2011,1625,3,1,1,1,1,3,2,35,1
6915,110251631,421726,434373,2,1,02/06/2011,1750,4,1,1,1,3,3,2,18,9
6916,110253437,421632,440839,2,2,02/06/2011,1820,3,1,1,1,1,3,2,62,9
6917,110253437,421632,440839,2,2,02/06/2011,1820,3,1,1,1,2,3,1,6,9
6918,110252227,428861,433345,1,1,03/06/2011,742,3,1,1,1,1,3,1,51,4
6919,110252818,430102,433930,1,1,03/06/2011,1326,6,1,1,1,3,1,2,91,9
6920,110253249,435688,434813,1,1,03/06/2011,1650,6,1,1,1,3,3,1,12,9
6921,110253318,431884,435134,1,1,03/06/2011,1810,6,1,1,1,3,3,2,41,9
6922,110253398,435710,436958,2,2,03/06/2011,1740,3,1,1,1,1,3,2,24,9
6923,110253398,435710,436958,2,2,03/06/2011,1740,3,1,1,1,2,3,1,25,9
6924,110253401,422103,432443,2,1,03/06/2011,1555,6,1,1,1,1,3,2,25,1
6925,110253402,428950,435467,3,1,03/06/2011,2000,6,1,1,1,1,3,1,22,1
6926,110253528,429914,437033,1,1,03/06/2011,2235,3,1,4,1,3,3,2,16,9
6927,110253541,421586,433554,3,2,03/06/2011,2030,6,1,1,1,1,3,1,35,9
6928,110253541,421586,433554,3,2,03/06/2011,2030,6,1,1,1,1,3,1,26,9
6929,110253723,439969,448382,2,1,03/06/2011,2320,3,1,4,1,1,2,1,17,3
6930,110253869,432362,426050,2,1,03/06/2011,1250,1,1,1,1,1,3,2,45,9
