Reference Number,Number of Casualties,Casualty Class,Casualty Severity,Latitude,Longitude,Easting,Northing
10CA0552763,1,Pedestrian,Slight,53.7830037,-1.559889259,428996,431967
10CA0555785,1,Pedestrian,Slight,53.79675842,-1.538731454,430380,433506
10MU0002531,1,Pedestrian,Slight,53.78688946,-1.543712439,430059,432406
12H1186,1,Pedestrian,Slight,53.7452088,-1.605035568,426045,427745
12I1281,1,Pedestrian,Slight,53.81423906,-1.608670342,425763,435423
12J0994,1,Pedestrian,Slight,53.84968202,-1.551908086,429475,439388
12J1142,1,Pedestrian,Slight,53.83462523,-1.600197931,426308,437694
12L0965,1,Pedestrian,Slight,53.79605912,-1.529948086,430959,433432
12M0056,1,Pedestrian,Slight,53.81443857,-1.559894173,428974,435464
12M0822,1,Pedestrian,Serious,53.79653411,-1.538840198,430373,433481
12N1843,1,Pedestrian,Slight,53.79653107,-1.547479535,429804,433477
12O0439,1,Pedestrian,Slight,53.79915868,-1.543472972,430066,433771
12O0947,1,Pedestrian,Slight,53.79521186,-1.659633887,422418,433289
12P0236,6,Pedestrian,Serious,53.87368659,-1.711369062,418975,442004
12R0675,2,Pedestrian,Slight,53.80239253,-1.533552129,430717,434135
12S1059,1,Pedestrian,Slight,53.79558547,-1.434786271,437227,433425
13A0340,1,Pedestrian,Serious,53.79671389,-1.538838226,430373,433501
13A0504,1,Pedestrian,Serious,53.79645963,-1.538172951,430417,433473
13A1241,1,Pedestrian,Slight,53.82698453,-1.503893143,432651,436884
13A1269,1,Pedestrian,Slight,53.80856183,-1.632628519,424189,434783
13B0159,1,Pedestrian,Slight,53.80557426,-1.62577514,424642,434453
13B0318,1,Pedestrian,Slight,53.79361782,-1.456386812,435806,433195
13B0966,1,Pedestrian,Slight,53.81670597,-1.621088428,424944,435693
13D1532,1,Pedestrian,Serious,53.80059363,-1.542607038,430122,433931
13H1290,2,Pedestrian,Slight,53.82031066,-1.575480291,427944,436111
13J0641,1,Pedestrian,Serious,53.79941198,-1.548648083,429725,433797
13J1191,1,Pedestrian,Serious,53.73189431,-1.494552978,433341,426310
13J1600,1,Pedestrian,Serious,53.79655737,-1.530929431,430894,433487
13L0235,1,Pedestrian,Slight,53.93776898,-1.384359198,440411,449270
13L0966,1,Pedestrian,Serious,53.79525835,-1.591067971,426934,433318
13M0191,1,Pedestrian,Slight,53.80217273,-1.544184314,430017,434106
13M0649,1,Pedestrian,Serious,53.81565014,-1.517318474,431776,435617
13M0677,1,Pedestrian,Slight,53.80942185,-1.504373919,432633,434930
13O1210,1,Pedestrian,Slight,53.77881348,-1.549855635,429660,431505
13O1465,1,Pedestrian,Slight,53.9004692,-1.713300202,418836,444983
13P1086,1,Pedestrian,Serious,53.9016364,-1.336029416,443621,445279
13Q0406,1,Pedestrian,Slight,53.84202352,-1.544785175,429949,438539
13Q1522,1,Pedestrian,Slight,53.81051869,-1.554847135,429309,435030
13R0189,1,Pedestrian,Slight,53.74490516,-1.468343833,435059,427770
13R0628,1,Pedestrian,Slight,53.79689231,-1.54554735,429931,433518
13R0778,1,Pedestrian,Slight,53.84838747,-1.602924787,426120,439224
13R0938,1,Pedestrian,Slight,53.76106211,-1.570040219,428342,429522
13V1980,1,Pedestrian,Slight,53.71513059,-1.532487425,430851,424428
14A1433,1,Pedestrian,Slight,53.81934457,-1.499744936,432930,436036
14A1747,1,Pedestrian,Slight,53.8321264,-1.63699638,423888,437403
14D1290,1,Pedestrian,Slight,53.92824936,-1.420429663,438052,448191
14F0490,1,Pedestrian,Slight,53.8157963,-1.466915354,435094,435657
14F0575,1,Pedestrian,Serious,53.76288107,-1.563452528,428775,429727
14G0554,1,Pedestrian,Serious,53.82067129,-1.575780486,427924,436151
14H1058,1,Pedestrian,Slight,53.77401201,-1.542395296,430155,430974
14I0904,1,Pedestrian,Slight,53.79582439,-1.541292456,430212,433401
14J1635,1,Pedestrian,Serious,53.7996641,-1.553565134,429401,433823
14K0632,1,Pedestrian,Slight,53.79603896,-1.540986452,430232,433425
14N0205,2,Pedestrian,Slight,53.80485265,-1.576380589,427895,434391
14N1063,1,Pedestrian,Slight,53.75560962,-1.381777791,440757,429007
14O1025,2,Pedestrian,Slight,53.77092302,-1.547997773,429788,430628
14O1503,1,Pedestrian,Slight,53.82254117,-1.447717233,436352,436417
14P0845,1,Pedestrian,Slight,53.77360173,-1.54798417,429787,430926
14S0479,1,Pedestrian,Slight,53.80220484,-1.449032301,436283,434154
14S0896,1,Pedestrian,Slight,53.81612851,-1.545430409,429925,435658
14T0368,1,Pedestrian,Serious,53.80179047,-1.497979821,433060,434084
14T0951,1,Pedestrian,Slight,53.74850934,-1.535271465,430643,428140
14U0297,1,Pedestrian,Serious,53.81242085,-1.532650964,430769,435251
14U1029,1,Pedestrian,Slight,53.77723346,-1.543270834,430095,431332
15B0557,1,Pedestrian,Slight,53.79737847,-1.538679099,430383,433575
15C0137,1,Pedestrian,Slight,53.80493158,-1.58093569,427595,434398
15C1241,1,Pedestrian,Slight,53.80400301,-1.638089758,423832,434274
15J0871,2,Pedestrian,Slight,53.77720667,-1.543316654,430092,431329
15J1517,2,Pedestrian,Serious,53.77092302,-1.547997773,429788,430628
15J1920,1,Pedestrian,Slight,53.81486873,-1.517479352,431766,435530
15K0794,1,Pedestrian,Slight,53.84394111,-1.5068544,432443,438769
15L1327,1,Pedestrian,Slight,53.81619159,-1.515610924,431888,435678
15M0314,1,Pedestrian,Serious,53.79522163,-1.598826742,426423,433311
15M1314,1,Pedestrian,Serious,53.8714023,-1.707201949,419250,441751
15M1670,1,Pedestrian,Slight,53.7860126,-1.61960422,425060,432279
15N0246,1,Pedestrian,Slight,53.84292925,-1.599647622,426339,438618
15N0260,1,Pedestrian,Slight,53.81759342,-1.522218008,431452,435831
15N0734,1,Pedestrian,Slight,53.72806284,-1.585338512,427355,425845
15Q0412,2,Pedestrian,Serious,53.85365199,-1.558327368,429050,439827
15U0376,1,Pedestrian,Slight,53.74034237,-1.353843856,442614,427325
16A0714,1,Pedestrian,Slight,53.7911646,-1.549875226,429650,432879
16A0981,1,Pedestrian,Slight,53.7971067,-1.587451503,427171,433525
16B1202,1,Pedestrian,Slight,53.84936519,-1.578591701,427720,439342
16C1892,1,Pedestrian,Serious,53.81785281,-1.582067642,427512,435835
16D1106,1,Pedestrian,Slight,53.7238312,-1.565675928,428655,425382
16D1188,2,Pedestrian,Serious,53.79683693,-1.487228361,433772,433538
16H0305,2,Pedestrian,Slight,53.81083853,-1.469894459,434902,435104
16I1507,1,Pedestrian,Slight,53.82473254,-1.54582347,429893,436615
16N1103,1,Pedestrian,Slight,53.81983247,-1.498189565,433032,436091
16O0806,1,Pedestrian,Slight,53.79820426,-1.538366358,430403,433667
16O0983,1,Pedestrian,Serious,53.80497536,-1.686525666,420642,434367
16O1003,1,Pedestrian,Slight,53.83847156,-1.532756105,430743,438149
16Q0597,1,Pedestrian,Serious,53.79594463,-1.597301536,426523,433392
16Q1758,1,Pedestrian,Slight,53.7973691,-1.659586053,422420,433529
16S0004,1,Pedestrian,Slight,53.77754651,-1.528925679,431040,431373
16S0273,1,Pedestrian,Slight,53.79513445,-1.532554686,430788,433328
16S0543,1,Pedestrian,Serious,53.79288996,-1.396305553,439764,433146
16T1425,1,Pedestrian,Slight,53.77569486,-1.547627814,429809,431159
16T1665,1,Pedestrian,Slight,53.82342532,-1.470358505,434861,436504
16U0382,1,Pedestrian,Slight,53.80971376,-1.610261669,425661,434919
16U0838,1,Pedestrian,Serious,53.79681929,-1.528952663,431024,433517
16U1629,1,Pedestrian,Serious,53.77699088,-1.54330382,430093,431305
16U1674,1,Pedestrian,Slight,53.74010951,-1.447494551,436438,427247
17B0790,1,Pedestrian,Slight,53.79968722,-1.542996513,430097,433830
17B1651,1,Pedestrian,Serious,53.80083206,-1.580794348,427607,433942
17C1824,1,Pedestrian,Slight,53.87127935,-1.70838921,419172,441737
17G1800,1,Pedestrian,Slight,53.80396472,-1.566867931,428522,434296
17I1213,1,Pedestrian,Slight,53.86313322,-1.696644972,419948,440834
17I1320,1,Pedestrian,Slight,53.82422301,-1.455777996,435820,436600
17L0523,1,Pedestrian,Slight,53.79614932,-1.660552466,422357,433393
17L1396,1,Pedestrian,Slight,53.85638749,-1.561552425,428836,440130
17N0976,1,Pedestrian,Slight,53.79640741,-1.531659901,430846,433470
17O1214,1,Pedestrian,Serious,53.77795024,-1.566862657,428540,431402
17Q1362,1,Pedestrian,Serious,53.82916878,-1.698592261,419836,437055
17R0120,1,Pedestrian,Serious,53.79542556,-1.531139438,430881,433361
17T0552,1,Pedestrian,Slight,53.79708737,-1.587056922,427197,433523
17T0672,1,Pedestrian,Slight,53.80758836,-1.508815059,432342,434724
17V0436,1,Pedestrian,Slight,53.94011171,-1.392521414,439873,449526
18A1643,1,Pedestrian,Fatal,53.79613237,-1.532589139,430785,433439
18B0651,1,Pedestrian,Slight,53.83873057,-1.534637846,430619,438177
18C0506,1,Pedestrian,Slight,53.81681774,-1.547033159,429819,435734
18F0772,1,Pedestrian,Serious,53.80610896,-1.509743559,432282,434559
18G1385,1,Pedestrian,Serious,53.8041271,-1.522052212,431473,434333
18J0464,1,Pedestrian,Slight,53.79945088,-1.506055493,432530,433820
18K0366,1,Pedestrian,Slight,53.82266409,-1.450997266,436136,436429
18K0947,1,Pedestrian,Slight,53.79931448,-1.546629617,429858,433787
18K1414,1,Pedestrian,Slight,53.77587331,-1.533208832,430759,431185
18L0804,1,Pedestrian,Serious,53.82645396,-1.532950616,430739,436812
18N0484,1,Pedestrian,Slight,53.79673491,-1.589125321,427061,433483
18N0871,1,Pedestrian,Slight,53.8509171,-1.391426829,440030,439604
18O0873,1,Pedestrian,Slight,53.81514253,-1.50743558,432427,435565
18Q0076,1,Pedestrian,Serious,53.7845182,-1.548959733,429715,432140
18Q0413,1,Pedestrian,Slight,53.74878151,-1.476969924,434487,428197
18Q0550,1,Pedestrian,Slight,53.87505526,-1.357412549,442243,442309
18Q1494,1,Pedestrian,Slight,53.8096932,-1.582771518,427471,434927
18R1376,1,Pedestrian,Slight,53.8185818,-1.491505138,433473,435955
19A0474,1,Pedestrian,Slight,53.81168241,-1.670223704,421712,435118
19A0520,2,Pedestrian,Fatal,53.80094537,-1.567142005,428506,433960
19B0365,1,Pedestrian,Slight,53.82280592,-1.574437151,428011,436389
19C1309,1,Pedestrian,Slight,53.7864918,-1.612055603,425557,432335
19D1783,1,Pedestrian,Serious,53.82987037,-1.584424866,427349,437171
19F1176,1,Pedestrian,Slight,53.74322213,-1.591603682,426932,427529
19G0591,1,Pedestrian,Slight,53.80547286,-1.51915146,431663,434484
19G1041,1,Pedestrian,Slight,53.79512828,-1.552140572,429498,433319
19H1265,1,Pedestrian,Slight,53.7436031,-1.547502473,429840,427589
19I1058,1,Pedestrian,Slight,53.80693629,-1.583558244,427421,434620
19J0301,1,Pedestrian,Serious,53.82158391,-1.572049143,428169,436254
19J0982,1,Pedestrian,Slight,53.74809725,-1.549774558,429687,428088
19J1054,1,Pedestrian,Serious,53.79606804,-1.539194523,430350,433429
19L0679,1,Pedestrian,Serious,53.80326993,-1.523504607,431378,434237
19M0967,1,Pedestrian,Slight,53.82198565,-1.51242963,432093,436324
19M1525,1,Pedestrian,Serious,53.73751651,-1.611278621,425638,426887
19N1116,1,Pedestrian,Slight,53.81213629,-1.547524113,429790,435213
19N1525,1,Pedestrian,Slight,53.81428012,-1.570741287,428260,435442
19O0485,1,Pedestrian,Slight,53.80843499,-1.507028208,432459,434819
19O0778,1,Pedestrian,Serious,53.79664161,-1.545808177,429914,433490
19O1277,1,Pedestrian,Slight,53.81475615,-1.529875611,430950,435512
19P1408,1,Pedestrian,Slight,53.82905775,-1.583384451,427418,437081
19Q1022,1,Pedestrian,Slight,53.78160154,-1.545469734,429947,431817
19T0253,1,Pedestrian,Slight,53.81831976,-1.45043121,436177,435946
19T0480,1,Pedestrian,Slight,53.80162879,-1.688965054,420483,433994
19T0713,1,Pedestrian,Slight,53.80719386,-1.449042823,436278,434709
19T0952,1,Pedestrian,Slight,53.83252,-1.613362767,425443,437455
1A10894,1,Pedestrian,Slight,53.79150938,-1.522802918,431433,432929
1A20662,1,Pedestrian,Slight,53.81681985,-1.587485779,427156,435718
1A41009,1,Pedestrian,Slight,53.84803299,-1.534321849,430633,439212
1A50307,1,Pedestrian,Serious,53.80049,-1.541363017,430204,433920
1A50825,1,Pedestrian,Slight,53.8242253,-1.56170597,428848,436552
1A51602,1,Pedestrian,Slight,53.84042166,-1.667459674,421879,438316
1A60194,1,Pedestrian,Slight,53.81091311,-1.611435245,425583,435052
1A60305,1,Pedestrian,Slight,53.78281709,-1.575449014,427971,431940
1A70953,1,Pedestrian,Slight,53.80848964,-1.550692034,429584,434806
1AA0083,1,Pedestrian,Slight,53.79489119,-1.530112972,430949,433302
1AA0937,1,Pedestrian,Slight,53.82423367,-1.53065073,430892,436566
1AA1113,1,Pedestrian,Slight,53.79771327,-1.558368728,429086,433604
1AB0041,2,Pedestrian,Slight,53.79439143,-1.545042996,429966,433240
1AB0766,1,Pedestrian,Slight,53.81901071,-1.584167726,427373,435963
1AF1320,1,Pedestrian,Serious,53.82876627,-1.545202429,429931,437064
1AF1426,1,Pedestrian,Slight,53.77739554,-1.543344956,430090,431350
1AF1712,2,Pedestrian,Slight,53.79161164,-1.549232816,429692,432929
1AG0593,1,Pedestrian,Slight,53.85000708,-1.552299883,429449,439424
1AG1006,1,Pedestrian,Slight,53.76179412,-1.568621861,428435,429604
1AJ1391,1,Pedestrian,Serious,53.82189582,-1.542101605,430140,436301
1AK0755,1,Pedestrian,Slight,53.78254786,-1.527503619,431130,431930
1AK1498,1,Pedestrian,Slight,53.79177788,-1.38094245,440777,433031
1AM1093,1,Pedestrian,Slight,53.80953853,-1.508701133,432348,434941
1AN0293,1,Pedestrian,Serious,53.81396092,-1.552273997,429476,435414
1AN1193,1,Pedestrian,Slight,53.80854054,-1.450635063,436172,434858
1AO0404,1,Pedestrian,Slight,53.77902287,-1.529470694,431003,431537
1AO0969,1,Pedestrian,Slight,53.87335525,-1.711888519,418941,441967
1AO1373,1,Pedestrian,Serious,53.80983433,-1.564316576,428686,434950
1AP0611,1,Pedestrian,Slight,53.79697687,-1.588910388,427075,433510
1AS0326,1,Pedestrian,Slight,53.80979854,-1.564362512,428683,434946
1AT0802,1,Pedestrian,Slight,53.74573102,-1.602573948,426207,427804
1AU1556,1,Pedestrian,Slight,53.80864342,-1.507435831,432432,434842
1AV0858,1,Pedestrian,Slight,53.79306312,-1.557612928,429139,433087
1B10030,1,Pedestrian,Slight,53.81576431,-1.561080313,428895,435611
1B10073,1,Pedestrian,Slight,53.80446871,-1.545176885,429950,434361
1B11264,1,Pedestrian,Slight,53.80578961,-1.68169026,420960,434459
1B30911,1,Pedestrian,Serious,53.81551805,-1.437480207,437032,435641
1B30930,1,Pedestrian,Slight,53.81307619,-1.537063759,430478,435322
1B30993,1,Pedestrian,Slight,53.79490905,-1.530082407,430951,433304
1B31254,1,Pedestrian,Slight,53.81476325,-1.515840053,431874,435519
1B50289,1,Pedestrian,Serious,53.81498126,-1.511964091,432129,435545
1B51134,1,Pedestrian,Serious,53.79755265,-1.512272749,432122,433606
1B51356,1,Pedestrian,Serious,53.81892892,-1.57367129,428064,435958
1B51769,1,Pedestrian,Slight,53.81655859,-1.515226928,431913,435719
1B60329,1,Pedestrian,Slight,53.80584582,-1.632196664,424219,434481
1B91114,1,Pedestrian,Serious,53.77836297,-1.542454202,430148,431458
1B91268,1,Pedestrian,Serious,53.80529811,-1.489904254,433589,434478
1BA0534,1,Pedestrian,Slight,53.73647048,-1.594019186,426777,426777
1BA0827,1,Pedestrian,Slight,53.82490644,-1.390406033,440122,436711
1BB0240,1,Pedestrian,Slight,53.74804197,-1.547030136,429868,428083
1BB0248,1,Pedestrian,Serious,53.80648885,-1.549301046,429677,434584
1BB0772,1,Pedestrian,Serious,53.82472257,-1.545565288,429910,436614
1BB1123,1,Pedestrian,Slight,53.83666523,-1.642777874,423505,437906
1BB1163,1,Pedestrian,Serious,53.82275465,-1.604093942,426059,436372
1BB1391,1,Pedestrian,Slight,53.90205876,-1.701629679,419602,445163
1BC0783,1,Pedestrian,Slight,53.80484501,-1.547222965,429815,434402
1BC1349,1,Pedestrian,Slight,53.79490712,-1.531889173,430832,433303
1BD0902,1,Pedestrian,Slight,53.76983382,-1.522108001,431495,430518
1BD1084,1,Pedestrian,Slight,53.79768345,-1.533862509,430700,433611
1BF0605,1,Pedestrian,Slight,53.79727113,-1.538816929,430374,433563
1BF1591,1,Pedestrian,Slight,53.84944271,-1.626417727,424574,439333
1BF1842,1,Pedestrian,Slight,53.80575934,-1.518859636,431682,434516
1BG0184,1,Pedestrian,Slight,53.82077049,-1.575870636,427918,436162
1BH0195,1,Pedestrian,Slight,53.86313827,-1.450208983,436153,440932
1BH0291,1,Pedestrian,Slight,53.73992515,-1.489013128,433700,427206
1BI1148,1,Pedestrian,Serious,53.76204977,-1.567223522,428527,429633
1BJ1252,1,Pedestrian,Slight,53.84827032,-1.602834684,426126,439211
1BJ1487,1,Pedestrian,Slight,53.81157507,-1.477965604,434370,435182
1BK0931,1,Pedestrian,Slight,53.81489179,-1.56092234,428906,435514
1BM0808,1,Pedestrian,Serious,53.78585728,-1.37636948,441084,432375
1BO0580,1,Pedestrian,Slight,53.90221623,-1.360040158,442043,445329
1BP0831,1,Pedestrian,Slight,53.82791755,-1.510005576,432248,436985
1BP1159,1,Pedestrian,Slight,53.8439031,-1.608743376,425740,438723
1BP1384,2,Pedestrian,Slight,53.7953999,-1.545487569,429936,433352
1BQ0425,1,Pedestrian,Fatal,53.80717469,-1.448784892,436295,434707
1BR1389,1,Pedestrian,Slight,53.73659245,-1.606329284,425965,426786
1BS0335,1,Pedestrian,Slight,53.88179957,-1.717231471,418586,442905
1BT1587,1,Pedestrian,Slight,53.79920038,-1.542622199,430122,433776
1BU1574,2,Pedestrian,Serious,53.74851819,-1.539896996,430338,428139
1C11021,1,Pedestrian,Serious,53.80063266,-1.545780235,429913,433934
1C20709,1,Pedestrian,Slight,53.79490258,-1.544718627,429987,433297
1C21307,1,Pedestrian,Slight,53.82885015,-1.457267917,435718,437114
1C31455,1,Pedestrian,Slight,53.81612907,-1.587887512,427130,435641
1C40667,1,Pedestrian,Slight,53.81561724,-1.469105024,434950,435636
1C50365,1,Pedestrian,Slight,53.74726926,-1.611127943,425642,427972
1C50965,1,Pedestrian,Slight,53.79356141,-1.651479239,422956,433108
1C51471,1,Pedestrian,Slight,53.832546,-1.602071681,426186,437462
1C60577,1,Pedestrian,Slight,53.81958037,-1.5799692,427649,436028
1C60653,1,Pedestrian,Slight,53.80531884,-1.621722635,424909,434426
1C61138,1,Pedestrian,Slight,53.82819402,-1.580581996,427603,436986
1C91527,1,Pedestrian,Slight,53.80192545,-1.547725161,429784,434077
1CA0858,1,Pedestrian,Slight,53.83761593,-1.639061444,423749,438013
1CA1274,1,Pedestrian,Fatal,53.82597881,-1.456423777,435776,436795
1CC0522,1,Pedestrian,Slight,53.79350776,-1.373052523,441295,433228
1CC1160,2,Pedestrian,Serious,53.80966027,-1.492600341,433408,434962
1CD0865,1,Pedestrian,Slight,53.82616945,-1.533759064,430686,436780
1CD1083,1,Pedestrian,Slight,53.79753251,-1.511741553,432157,433604
1CD1136,3,Pedestrian,Slight,53.79760301,-1.538631083,430386,433600
1CE0243,1,Pedestrian,Serious,53.79526507,-1.53147525,430859,433343
1CE1380,1,Pedestrian,Serious,53.79182955,-1.547423868,429811,432954
1CF0877,1,Pedestrian,Slight,53.82794284,-1.588516108,427081,436955
1CF1328,1,Pedestrian,Serious,53.7958644,-1.619530262,425059,433375
1CG0771,1,Pedestrian,Slight,53.79769238,-1.533847226,430701,433612
1CH0233,1,Pedestrian,Serious,53.81860413,-1.539311911,430326,435936
1CH0716,1,Pedestrian,Slight,53.79625159,-1.661751109,422278,433404
1CH0930,1,Pedestrian,Slight,53.81651567,-1.515728711,431880,435714
1CH1008,1,Pedestrian,Slight,53.79747644,-1.682330189,420922,433534
1CH1054,1,Pedestrian,Slight,53.81935178,-1.467994408,435020,436052
1CI1175,1,Pedestrian,Slight,53.79724057,-1.528644271,431044,433564
1CI1311,1,Pedestrian,Slight,53.77681053,-1.567390382,428506,431275
1CI1594,1,Pedestrian,Fatal,53.79126949,-1.425082594,437870,432950
1CJ1944,1,Pedestrian,Slight,53.79566022,-1.545393656,429942,433381
1CK1199,1,Pedestrian,Slight,53.80327409,-1.493801195,433334,434251
1CK1571,1,Pedestrian,Slight,53.79567324,-1.539381047,430338,433385
1CM0248,1,Pedestrian,Slight,53.84321548,-1.607381773,425830,438647
1CM1165,1,Pedestrian,Slight,53.81537875,-1.530476249,430910,435581
1CO0793,1,Pedestrian,Serious,53.77443616,-1.373716158,441270,431106
1CO0919,1,Pedestrian,Slight,53.79899421,-1.540422733,430267,433754
1CQ0917,1,Pedestrian,Fatal,53.73884983,-1.545658219,429965,427061
1CR0161,1,Pedestrian,Slight,53.81074913,-1.633596639,424124,435026
1CS0465,1,Pedestrian,Serious,53.76027882,-1.559793153,429018,429439
1CU0553,1,Pedestrian,Slight,53.80369291,-1.670863461,421674,434229
1CV0080,1,Pedestrian,Serious,53.80124162,-1.562082349,428839,433995
21D1298,1,Pedestrian,Slight,53.77591148,-1.540765992,430261,431186
