Col.Number,Reference.Number,Easting,Northing,Number.of.Vehicles,Number.of.Casualties,Accident.Date,Time..24hr.,X1st.Road.Class,Road.Surface,Lighting.Conditions,Weather.Conditions,Casualty.Class,Casualty.Severity,Sex.of.Casualty,Age.of.Casualty,Type.of.Vehicle
12822,130346289,423849,434831,2,1,21/08/2013,1855,6,1,1,1,1,3,1,8,1
12832,130347742,430641,434708,2,1,22/08/2013,1710,6,1,1,1,1,3,1,45,1
12838,130348171,425491,432840,2,1,11/07/2013,1945,3,1,1,1,1,3,1,18,1
12842,130349301,430713,434849,2,1,23/08/2013,1705,3,1,1,1,1,3,1,32,1
12846,130349718,431502,433397,2,1,23/08/2013,1000,6,1,1,1,1,2,1,30,1
12860,130351231,427373,425400,1,1,25/08/2013,1152,3,1,1,1,2,3,2,12,1
12861,130351671,433904,436528,2,1,25/08/2013,1738,3,1,1,1,1,3,1,38,1
12864,130352912,439846,432411,2,1,26/08/2013,1855,3,1,1,1,1,3,1,67,1
12887,130357587,427828,436514,2,1,29/08/2013,1940,4,1,1,1,1,3,2,28,1
12891,130358661,427836,436296,2,1,30/08/2013,1001,3,1,1,1,1,3,1,22,1
12893,130359139,429399,437293,2,1,30/08/2013,925,6,1,1,1,1,3,1,22,1
12896,130359624,427522,436948,2,1,30/08/2013,925,3,1,1,1,1,3,1,13,1
12897,130360005,424637,444930,2,1,31/08/2013,1205,3,1,1,1,1,3,1,51,1
12899,130360360,426968,439829,2,1,31/08/2013,1625,3,1,1,1,1,3,1,24,1
12915,130362099,432526,433753,2,1,01/09/2013,1330,6,1,1,1,1,3,1,22,1
12917,130363194,430412,437057,2,1,02/09/2013,1750,6,1,1,1,1,3,1,29,1
12924,130364560,424498,439134,2,1,03/09/2013,1355,6,1,1,1,1,3,1,80,1
12930,130365601,430070,431136,2,1,04/09/2013,955,3,1,1,1,1,3,1,26,1
12931,130365604,439315,432381,2,1,04/09/2013,1050,3,1,1,1,1,3,2,53,1
12934,130366108,431401,435025,2,1,02/09/2013,1000,6,1,1,1,1,3,1,34,1
12938,130366577,436234,434277,2,1,04/09/2013,2006,3,1,1,1,1,2,1,44,1
12939,130366586,428706,433138,2,1,04/09/2013,1240,3,1,1,1,1,2,1,18,1
12945,130368095,422209,433910,2,1,04/09/2013,1545,4,1,1,1,1,3,2,24,1
12946,130368125,430233,435114,2,1,05/09/2013,1728,6,1,1,1,1,3,1,41,1
12949,130368682,425591,437571,3,2,06/09/2013,805,6,1,1,1,1,3,1,21,1
12950,130368682,425591,437571,3,2,06/09/2013,805,6,1,1,1,1,2,1,21,1
12975,130375654,430253,433217,2,1,11/09/2013,750,6,1,1,1,1,3,1,37,1
12984,130379815,427030,430720,3,2,13/09/2013,925,3,1,1,1,1,2,1,28,1
12994,130381846,431628,435556,2,1,15/09/2013,1340,6,1,1,2,1,3,1,17,1
12998,130382711,423709,437537,2,1,16/09/2013,815,6,2,1,1,1,3,1,35,1
13005,130383578,423413,434173,2,1,16/09/2013,1844,6,2,1,2,1,3,1,27,1
13018,130384951,431451,435820,2,1,17/09/2013,1915,6,1,1,1,1,3,1,20,1
13020,130385817,432063,435962,2,1,18/09/2013,910,6,1,1,1,1,3,1,43,1
13021,130386256,427009,428395,2,1,18/09/2013,1740,6,2,1,9,1,3,1,13,1
13031,130388754,426860,437737,2,1,20/09/2013,1045,3,1,1,1,1,3,2,43,1
13032,130389315,427592,434517,2,1,20/09/2013,1900,3,1,1,1,1,3,1,51,1
13036,130390149,436735,435586,2,1,21/09/2013,1155,6,1,1,1,1,3,1,67,1
13043,130391550,432525,433753,2,1,22/09/2013,1330,6,1,1,1,1,3,1,18,1
13049,130392158,433286,434046,2,1,16/09/2013,1650,3,1,1,1,1,3,1,20,1
13055,130392583,430430,435766,1,1,20/09/2013,1930,3,1,1,1,3,3,2,17,1
13060,130393378,429954,433141,2,1,12/09/2013,1745,6,1,1,1,1,3,1,31,1
13063,130393726,427739,436466,2,1,23/09/2013,1630,3,1,1,1,1,3,1,34,1
13068,130394717,424861,435814,2,1,24/09/2013,1640,6,1,1,1,1,3,1,4,1
13076,130397851,420402,445352,2,1,26/09/2013,1710,6,1,1,1,1,3,1,52,1
13083,130399295,433376,432995,2,2,27/09/2013,1620,6,1,1,1,1,3,1,45,1
13084,130399295,433376,432995,2,2,27/09/2013,1620,6,1,1,1,1,3,1,15,1
13095,130402294,427607,434510,2,1,27/09/2013,1705,3,1,1,1,1,3,1,46,1
13096,130402444,430942,432193,2,1,30/09/2013,940,3,1,1,1,1,3,1,41,1
13102,130404341,431439,434132,2,1,01/10/2013,920,6,1,1,1,1,2,1,39,1
13113,130407462,428276,436687,2,1,30/09/2013,1730,6,1,1,1,1,2,1,33,1
13125,130411639,440402,449274,2,1,06/10/2013,945,4,1,1,1,1,3,1,50,1
13131,130413846,428804,437214,2,1,30/09/2013,655,4,1,1,1,1,3,1,37,1
13134,130414526,428589,435663,2,1,07/10/2013,1145,3,1,1,1,1,3,1,18,1
13141,130415662,429212,433492,1,1,08/10/2013,2130,6,1,4,1,1,2,1,31,1
13145,130416551,430097,431430,1,1,08/10/2013,1919,3,1,4,1,3,3,2,37,1
13153,130417510,427995,436015,2,1,09/10/2013,1930,3,1,1,1,1,3,1,30,1
13154,130418071,428544,435676,3,1,10/10/2013,1236,3,1,1,4,1,3,1,18,1
13165,130419844,429049,435365,2,1,11/10/2013,1020,3,1,1,1,1,3,1,23,1
13171,130420213,427486,434583,2,1,11/10/2013,1910,3,2,4,4,1,2,1,52,1
13197,130425144,428644,435282,2,1,01/10/2013,1900,6,1,1,1,1,3,1,29,1
13206,130428688,429674,436860,2,1,17/10/2013,1740,6,1,1,1,1,3,1,9,1
13209,130429210,427897,436195,2,1,17/10/2013,1210,3,1,1,1,1,2,2,23,1
13214,130430722,428826,435227,2,1,18/10/2013,1315,6,1,1,1,1,3,1,28,1
13219,130431534,427995,435189,2,1,19/10/2013,15,6,1,1,1,1,3,2,26,1
13231,130434393,431965,431244,2,1,18/10/2013,1425,3,1,1,1,1,3,1,47,1
13242,130437237,427871,436238,2,1,23/10/2013,755,3,2,1,2,1,3,1,33,1
13248,130437362,430884,433481,2,1,22/10/2013,2250,6,2,4,2,1,3,1,22,1
13266,130441294,429765,435773,2,1,23/10/2013,830,6,1,1,1,1,3,1,38,1
13267,130441508,429316,435019,2,1,24/10/2013,1450,3,2,1,1,1,3,1,18,1
13268,130441612,426900,435447,2,1,26/10/2013,1230,6,2,1,1,1,3,1,9,1
13269,130441618,423189,434659,2,1,22/10/2013,900,4,1,1,1,1,3,1,22,1
13271,130442311,424538,445137,2,1,26/10/2013,1225,3,1,1,1,1,3,1,45,1
13272,130442822,428826,432503,2,1,12/10/2013,800,6,1,1,1,1,3,1,53,1
13276,130443039,431864,430423,2,1,27/10/2013,940,3,1,1,1,1,3,1,15,1
13294,130448787,436944,441784,2,1,30/10/2013,1400,6,1,1,1,1,3,2,21,1
13295,130448855,434357,428231,2,1,30/10/2013,1915,6,1,1,1,1,3,1,53,1
13298,130449383,430017,438609,2,1,31/10/2013,815,6,1,1,1,1,3,1,47,1
13316,130453234,433963,441110,2,1,03/11/2013,1605,6,1,1,1,1,3,1,56,1
13321,130454196,431473,430372,2,1,04/11/2013,750,6,1,1,1,1,3,1,26,1
13348,130459645,430498,435236,2,1,07/11/2013,845,3,2,1,1,1,3,1,41,1
13359,130461765,431518,435142,2,1,08/11/2013,1600,3,1,1,1,1,3,1,51,1
13363,130462569,430092,435420,2,1,09/11/2013,1030,6,2,1,2,1,2,1,24,1
13378,130464101,424126,444004,2,2,10/11/2013,1335,3,2,1,1,1,3,2,47,1
13379,130464755,430904,436549,2,1,11/11/2013,825,6,2,1,1,1,3,1,52,1
13406,130472672,430064,431116,2,1,16/11/2013,1305,3,1,1,1,1,3,1,23,1
13407,130473087,427645,431151,2,1,15/11/2013,840,3,1,1,1,1,3,1,18,1
13408,130473105,431913,433588,2,1,15/11/2013,1635,3,1,4,1,1,3,1,42,1
13415,130476065,431260,432353,2,2,18/11/2013,1939,3,1,4,1,1,3,2,22,1
13416,130476109,427325,437199,2,1,18/11/2013,1514,3,2,1,1,1,3,1,22,1
13423,130478573,417948,443070,2,1,19/11/2013,840,3,2,1,1,1,3,1,41,1
13428,130479055,429031,436313,2,1,20/11/2013,1758,6,1,1,1,1,2,1,30,1
13431,130479881,430626,440561,2,1,01/11/2013,703,6,2,4,1,1,3,1,15,1
13434,130480213,425149,437877,2,1,21/11/2013,1410,3,1,1,1,1,3,1,69,1
13461,130485086,431741,431417,2,2,25/11/2013,1005,3,1,1,1,1,2,1,44,1
13464,130486754,427127,434789,2,1,26/11/2013,927,3,2,1,1,1,3,1,27,1
13465,130486899,443239,445798,2,1,26/11/2013,1255,6,2,1,1,1,2,2,61,1
13467,130488160,430234,435112,2,1,26/11/2013,1730,6,1,4,1,1,3,1,38,1
13473,130489063,431762,434914,2,1,27/11/2013,1925,6,1,4,1,1,3,1,25,1
13475,130489581,429858,426996,2,1,28/11/2013,820,3,2,1,1,1,2,1,34,1
13477,130490436,430817,433935,2,1,23/11/2013,1720,6,1,4,1,1,3,1,63,1
13479,130491051,426273,435798,2,1,29/11/2013,755,3,2,1,1,1,2,1,43,1
13483,130491901,422024,434371,2,1,28/11/2013,1240,4,1,1,1,1,3,1,21,1
13492,130495698,427915,439808,1,1,29/11/2013,1456,6,1,1,1,1,2,1,39,1
13495,130497214,440453,447694,2,1,03/12/2013,1529,3,1,1,1,1,3,1,68,1
13508,130499912,425149,433326,2,1,04/12/2013,1933,4,1,4,1,1,3,1,47,1
13509,130499920,430441,436612,2,1,05/12/2013,1110,4,1,1,1,1,3,1,35,1
13513,130500906,431041,433544,2,1,02/12/2013,500,6,1,4,1,1,3,1,41,1
13521,130502763,429991,430309,2,1,07/12/2013,1115,6,2,1,1,1,2,1,12,1
13529,130503797,427569,436871,2,1,01/12/2013,1140,3,1,1,1,1,3,1,22,1
13556,130511558,430009,433379,2,1,04/12/2013,830,6,1,1,1,1,3,1,32,1
13569,130513023,427853,436269,2,1,14/12/2013,1540,3,1,1,1,1,3,1,22,1
13591,130517852,426545,432011,2,1,18/12/2013,730,6,2,4,2,1,3,1,29,1
13610,130520465,430141,432823,2,1,19/12/2013,1755,3,2,4,5,1,2,1,17,1
13613,130521320,433489,432136,1,1,20/12/2013,810,3,4,1,1,1,3,1,49,1
13616,130522001,431349,435057,2,1,20/12/2013,1720,3,1,1,1,1,3,1,46,1
13634,130524841,431135,430060,2,1,23/12/2013,535,6,1,1,1,1,3,1,23,1
13635,130525174,421951,436520,2,1,23/12/2013,630,3,2,4,1,1,3,1,29,1
13641,130526706,428723,437080,2,1,24/12/2013,1004,4,1,1,1,1,3,1,20,1
13642,130526735,430705,439071,2,1,24/12/2013,1040,3,1,1,1,1,2,1,26,1
13643,130527345,423018,437653,2,1,23/12/2013,1828,3,2,4,5,1,3,1,41,1
13676,130532631,436095,434825,2,1,30/12/2013,1605,3,1,1,1,1,3,1,21,1
13701,12F1262,433137,433635,2,1,25/02/2014,1800,6,2,4,2,1,3,1,34,1
13706,12I0740,432436,434843,2,1,18/02/2014,1320,6,1,1,1,1,3,1,33,1
13711,12I1203,428282,433512,2,1,18/02/2014,1720,6,1,1,1,1,3,1,42,1
13713,12I1450,429387,434948,2,1,18/02/2014,1944,3,1,4,1,1,3,1,25,1
13716,12J0189,426677,431760,2,1,19/02/2014,655,3,1,4,1,1,3,1,23,1
13741,12L0539,439477,432443,2,1,21/02/2014,1530,3,1,1,1,1,3,1,21,1
13749,12M0800,427362,431156,2,1,21/02/2014,920,3,2,4,8,1,3,1,40,1
13764,12O1071,441096,432393,2,1,24/02/2014,1605,6,1,1,1,1,2,1,13,1
13770,12O1093,429383,434947,2,1,24/02/2014,1610,6,1,1,1,1,3,1,29,1
13788,12Q0928,431517,434295,2,1,26/02/2014,1505,6,1,1,1,1,3,1,23,1
13820,1360255,427180,434761,2,1,06/03/2014,847,3,1,1,1,1,3,1,48,1
13821,1360958,429050,433526,2,1,05/03/2014,1230,3,1,1,1,1,3,1,42,1
13822,1361391,435951,428252,1,1,06/03/2014,1935,3,2,4,1,1,3,1,49,1
13827,1370345,420792,439584,2,1,07/03/2014,1717,4,2,1,2,1,3,1,38,1
13839,1371872,429440,431732,2,1,07/03/2014,2130,6,1,4,1,1,3,1,26,1
13869,13A1346,429071,438560,2,1,10/03/2014,1705,3,1,1,1,1,3,1,27,1
13870,13A1369,433727,434053,3,1,10/03/2014,1723,3,1,1,1,1,3,1,37,1
13890,13B1726,430233,435116,2,1,11/03/2014,1745,6,1,1,1,1,3,2,43,1
13891,13C0182,429557,431568,3,1,12/03/2014,720,6,1,1,1,1,3,1,25,1
13908,13F0092,427996,435194,3,2,15/03/2014,58,6,1,4,1,1,3,1,26,1
13909,13F0092,427996,435194,3,2,15/03/2014,58,6,1,4,1,2,3,2,27,1
13916,13G1491,431412,438792,2,1,16/03/2014,1952,6,1,4,1,1,3,2,23,1
13921,13H1020,426529,427462,2,1,10/03/2014,1320,6,1,1,1,1,3,1,23,1
13922,13H1135,417932,443178,2,1,17/03/2014,1640,3,1,1,1,1,3,1,43,1
13923,13H1290,427944,436111,2,2,17/03/2014,1750,3,1,1,1,1,3,1,29,1
13924,13H1290,427944,436111,2,2,17/03/2014,1750,3,1,1,1,3,3,2,31,1
13927,13I0530,427995,436011,2,1,18/03/2014,1130,3,2,1,1,1,3,1,17,1
13939,13J1522,436025,428954,2,1,19/03/2014,1920,6,1,4,1,1,3,1,70,1
13941,13J1621,420429,440371,2,1,19/03/2014,2016,3,1,4,1,1,2,1,46,1
13972,13N0595,436363,442994,2,1,23/03/2014,1120,6,1,1,1,1,2,1,50,1
13973,13N0837,429283,433483,2,1,23/03/2014,1340,6,1,1,1,1,3,2,32,1
13974,13N1021,415878,441903,2,1,23/03/2014,1537,5,2,1,1,1,3,1,50,1
13984,13O1289,429915,432727,2,1,24/03/2014,1715,3,1,1,1,1,3,1,48,1
13985,13O1326,430295,432105,2,1,24/03/2014,1653,6,1,1,1,1,3,1,24,1
13991,13P1022,433148,426330,2,1,25/03/2014,1600,3,2,1,1,1,3,1,46,1
13994,13P1304,426885,437514,2,1,24/03/2014,840,3,1,1,1,1,3,1,60,1
13995,13P1326,430633,433696,2,1,25/03/2014,1641,6,2,1,1,1,3,1,43,1
14009,13R0938,428342,429522,1,1,18/03/2014,1500,3,1,1,1,3,3,2,53,1
14026,13S1092,428718,435615,2,1,28/03/2014,1628,3,1,1,1,1,2,1,39,1
14051,140002711,418960,442012,2,1,02/01/2014,1530,6,1,1,1,1,3,2,20,1
14059,140007139,429389,434938,2,1,06/01/2014,1610,3,2,4,1,1,3,2,21,1
14069,140009294,423875,434542,2,1,08/01/2014,714,5,1,1,1,1,3,1,45,1
14094,140016527,435691,437238,2,1,13/01/2014,1025,6,2,1,1,1,3,1,47,1
14096,140017611,419503,445027,2,1,13/01/2014,1515,3,1,1,1,1,3,1,33,1
14098,140018623,421804,439041,2,1,11/01/2014,1105,3,2,1,1,1,3,1,32,1
14101,140018925,431448,435821,2,1,15/01/2014,755,6,2,1,1,1,3,1,23,1
14106,140020476,424929,427637,2,1,16/01/2014,740,3,1,1,1,1,3,1,40,1
14112,140023122,425135,436550,2,1,17/01/2014,1930,3,2,4,2,1,2,1,33,1
14125,140025518,427569,436871,2,1,19/01/2014,1410,3,1,1,1,1,3,1,23,1
14128,140026423,428773,432733,2,1,20/01/2014,1128,6,2,1,1,1,3,1,22,1
14132,140027538,426338,438929,2,1,21/01/2014,730,6,2,4,1,1,3,1,51,1
14141,140031174,421124,434795,2,1,23/01/2014,845,6,2,1,2,1,3,1,9,1
14142,140031185,425092,431058,2,1,23/01/2014,1645,3,1,1,1,1,3,1,58,1
14149,140033168,436854,433739,2,1,24/01/2014,1415,6,1,1,1,1,3,1,25,1
14152,140033332,428955,435472,2,1,24/01/2014,1745,3,2,4,2,1,3,1,19,1
14153,140034085,432096,435459,2,1,24/01/2014,1500,6,1,1,1,1,3,1,57,1
14167,140037552,431243,432312,2,1,28/01/2014,655,3,2,4,1,1,2,1,36,1
14169,140038760,428404,435726,2,1,28/01/2014,1830,3,1,1,1,1,3,1,32,1
14170,140038859,420505,440234,2,1,28/01/2014,1650,3,2,4,1,1,3,1,47,1
14178,140044253,424472,445188,2,1,01/02/2014,1015,3,2,1,1,1,3,1,41,1
14182,140044738,426571,433921,2,1,01/02/2014,1728,6,2,6,8,1,3,1,26,1
14183,140045106,429929,437044,2,1,31/01/2014,1506,3,2,1,1,1,3,1,34,1
14190,140047033,429389,434938,2,1,03/02/2014,825,3,1,1,1,1,3,1,49,1
14195,140048324,429539,439287,2,1,04/02/2014,1050,6,1,1,1,1,3,1,44,1
14200,140050662,428837,434631,2,1,05/02/2014,1800,6,2,4,2,1,2,1,19,1
14205,140051388,424917,434481,2,1,06/02/2014,840,3,2,1,1,1,3,1,32,1
14207,140052151,426711,431721,2,1,06/02/2014,1811,3,2,4,2,1,3,1,30,1
14221,140055117,428436,436840,2,1,08/02/2014,1415,4,1,1,1,1,3,1,19,1
14244,140062257,429807,430658,2,1,13/02/2014,1715,3,1,4,1,1,3,2,32,1
14249,140063557,427978,435991,2,1,14/02/2014,1558,6,1,1,1,1,3,2,22,1
14264,1420372,425293,434316,2,1,02/04/2014,926,3,1,1,1,1,3,1,34,1
14265,1420804,432379,435788,2,1,01/04/2014,30,3,1,4,2,1,3,1,24,1
14270,1430549,432507,427345,2,1,03/04/2014,740,3,2,1,1,1,3,1,28,1
14271,1430662,429726,435808,1,1,03/04/2014,1250,6,1,1,1,3,3,2,48,1
14305,14A0278,432055,435968,2,1,10/04/2014,836,6,1,1,1,1,2,1,53,1
14306,14A0409,427337,434674,3,1,10/04/2014,958,3,1,1,1,1,3,2,49,1
14310,14B0276,425577,443075,2,1,11/04/2014,740,3,1,1,1,1,3,1,47,1
14318,14C0342,436891,433665,2,1,12/04/2014,849,3,1,1,1,1,3,1,52,1
14319,14C0578,427023,444701,2,1,12/04/2014,1025,3,1,1,1,1,3,1,38,1
14339,14G0526,430191,431784,2,1,16/04/2014,1059,6,1,1,1,1,3,1,6,1
14355,14G1328,424100,431966,2,1,16/04/2014,1732,6,1,1,1,1,3,1,50,1
14365,14H1474,438509,427246,2,1,09/04/2014,750,6,2,1,1,1,3,1,41,1
14368,14I1056,428520,434271,2,1,18/04/2014,1632,6,1,1,1,1,3,1,31,1
14379,14L0051,424963,434400,2,1,21/04/2014,43,6,1,4,1,1,3,1,23,1
14383,14L1161,427751,436156,2,1,21/04/2014,1726,6,2,1,2,1,3,1,23,1
14384,14M0058,426845,438032,2,1,22/04/2014,2105,3,1,4,1,1,3,1,26,1
14386,14M0228,429137,433091,2,1,22/04/2014,755,6,2,1,1,1,3,1,46,1
14396,14N0205,427895,434391,1,2,23/04/2014,750,3,1,1,1,1,3,2,40,1
14397,14N0205,427895,434391,1,2,23/04/2014,750,3,1,1,1,3,3,1,32,1
14398,14N0265,429388,434947,2,1,23/04/2014,850,3,1,1,1,1,2,2,23,1
14430,14S0758,429811,434610,2,1,28/04/2014,1310,3,1,1,1,1,3,1,20,1
14437,14T1265,426313,435511,2,1,29/04/2014,1800,3,2,1,1,1,3,1,34,1
14438,14T1289,428962,432729,2,1,29/04/2014,1820,6,1,1,1,1,3,1,51,1
14439,14U0293,429948,433120,2,1,30/04/2014,835,6,1,1,1,1,3,1,19,1
14442,14U0843,428440,435705,2,1,30/04/2014,1400,3,1,1,1,1,3,1,20,1
14443,14U0936,423742,444356,2,1,30/04/2014,1443,3,1,1,1,1,2,1,20,1
14446,14U1235,428789,435578,2,1,30/04/2014,1700,3,1,1,1,1,3,1,45,1
14447,14U1278,435584,433605,2,1,30/04/2014,830,4,1,1,1,1,3,1,37,1
14450,14U1644,434962,436855,2,1,30/04/2014,2025,6,2,4,2,1,2,1,35,1
14454,1511108,430767,438449,2,1,01/05/2014,1430,6,2,1,2,1,3,1,52,1
14457,1520720,427996,435194,2,1,02/05/2014,1250,6,1,1,1,1,3,1,20,1
14470,1531412,440561,433546,2,1,03/05/2014,1755,3,1,1,1,1,2,1,50,1
14472,1541155,420035,441874,2,1,04/05/2014,1738,6,1,1,1,1,3,1,7,1
14474,1551175,425413,440393,2,1,05/05/2014,1705,6,1,1,1,1,3,1,16,1
14478,1570257,428023,434264,2,1,07/05/2014,820,6,1,1,1,1,3,1,42,1
14483,1570994,431752,434601,2,1,07/05/2014,1120,6,1,1,1,1,3,1,30,1
14485,1571248,424561,445123,2,1,07/05/2014,1720,3,2,1,1,1,2,1,24,1
14489,1580735,425546,436386,2,1,08/05/2014,845,3,2,1,2,1,2,1,37,1
14496,1591120,431780,429414,2,1,09/05/2014,1629,6,1,1,1,1,2,1,5,1
14498,1591165,428794,435574,2,1,09/05/2014,1720,3,1,1,1,1,3,1,26,1
14499,1591246,431239,429749,2,1,09/05/2014,1800,6,1,1,1,1,3,2,7,1
14507,15A0862,439390,426152,2,1,10/05/2014,1335,4,2,1,2,1,3,1,24,1
14510,15B1000,434809,428192,2,1,11/05/2014,1550,3,1,1,1,1,3,2,43,1
14514,15C1074,430260,434079,2,1,12/05/2014,1615,6,1,1,1,1,3,1,33,1
14522,15D0701,428750,432844,2,1,07/05/2014,1430,6,1,1,1,1,3,1,24,1
14528,1.50E+271,432631,434927,2,1,14/05/2014,840,6,1,1,1,1,3,1,35,1
14530,15E0987,428627,433392,2,1,14/05/2014,1420,6,1,1,1,1,3,1,27,1
14544,15F0611,433144,426327,2,1,15/05/2014,830,3,1,1,1,1,3,1,30,1
14545,15F0951,436182,434463,2,1,15/05/2014,1510,3,1,1,1,1,3,1,28,1
14547,15F1407,442156,434450,2,1,15/05/2014,1840,3,1,1,1,1,2,1,51,1
14548,15F1644,423110,445522,2,1,15/05/2014,2030,3,1,1,1,1,3,1,44,1
14549,15G0488,420084,445919,2,1,16/05/2014,1030,4,1,1,1,1,3,1,41,1
14550,15G0911,433935,434125,2,1,16/05/2014,1310,3,1,1,1,1,3,1,16,1
14564,15H1907,428368,435742,2,1,17/05/2014,820,3,1,1,1,1,3,2,30,1
14582,15K1240,431502,435096,2,1,20/05/2014,1755,6,1,1,1,1,3,2,7,1
14589,15L0244,425951,434970,2,1,21/05/2014,805,6,1,1,1,1,3,1,54,1
14591,15L0280,425901,436262,2,1,21/05/2014,842,3,1,1,1,1,3,2,50,1
14592,15L0934,441078,448575,2,1,21/05/2014,1421,6,1,1,1,1,3,1,69,1
14600,15M0477,432192,434992,2,1,22/05/2014,1000,6,2,1,2,1,3,1,38,1
14603,15M1199,431401,435027,2,1,22/05/2014,1640,6,1,1,1,1,2,1,43,1
14620,15Q0412,429050,439827,1,2,26/05/2014,800,6,1,1,1,1,3,1,52,1
14621,15Q0412,429050,439827,1,2,26/05/2014,800,6,1,1,1,3,2,1,66,1
14624,15Q0549,427896,436200,2,1,26/05/2014,1035,3,1,1,1,1,3,1,32,1
14627,15Q0901,427526,436948,2,1,26/05/2014,1415,3,1,1,9,1,3,1,49,1
14629,15Q1064,419097,446608,2,1,26/05/2014,1540,6,1,1,1,1,2,1,9,1
14635,15S0336,428378,434062,2,1,28/05/2014,925,3,2,1,2,1,3,1,43,1
14638,15S1541,431646,435322,2,1,28/05/2014,2145,3,2,4,1,1,3,1,20,1
14644,15U0252,428382,434060,3,2,30/05/2014,737,3,1,1,1,1,3,1,30,1
14645,15U0252,428382,434060,3,2,30/05/2014,737,3,1,1,1,1,3,1,48,1
14654,15V0829,419912,441056,2,1,31/05/2014,1235,3,1,1,1,1,3,1,25,1
14665,1610921,427009,440075,2,1,01/06/2014,1340,3,1,1,1,1,3,1,42,1
14666,1611005,431758,435650,2,1,01/06/2014,1420,6,1,1,1,1,3,1,16,1
14671,1621323,427376,433650,2,1,02/06/2014,1720,3,2,1,5,1,3,2,35,1
14672,1630208,423801,437489,2,1,03/06/2014,755,6,2,1,1,1,3,2,31,1
14690,1650586,427672,435052,2,1,04/06/2014,1415,6,1,1,1,1,3,1,26,1
14692,1651553,435141,438713,2,1,05/06/2014,1930,3,1,1,1,1,3,1,21,1
14701,1681137,430855,435446,2,1,08/06/2014,1624,6,1,1,1,1,3,1,33,1
14706,1690281,428039,434284,2,1,09/06/2014,808,3,1,1,1,1,3,1,14,1
14719,16B0530,430711,439085,2,1,11/06/2014,1050,3,1,1,1,1,3,2,61,1
14730,16C0288,431269,429670,2,1,12/06/2014,827,6,1,1,1,1,3,1,30,1
14734,16C0313,426825,430483,3,1,12/06/2014,830,3,1,1,1,1,3,1,26,1
14740,16C1619,432967,436852,2,1,12/06/2014,2020,6,1,1,1,1,3,1,42,1
14742,16D0606,422114,438652,2,1,13/06/2014,755,3,1,1,1,1,3,1,30,1
14754,16F0166,430795,438601,2,1,15/06/2014,130,6,1,4,1,1,2,1,19,1
14771,16G1296,429739,425638,2,1,22/06/2014,815,3,1,1,1,1,3,1,35,1
14772,16G1305,424676,434985,2,1,16/06/2014,1743,3,1,1,1,1,3,2,8,1
14773,16G1460,425189,426029,2,1,16/06/2014,1905,6,1,1,1,1,3,1,45,1
14776,16H1029,421715,440990,2,1,17/06/2014,1535,3,1,1,1,1,2,1,49,1
14777,16H1573,426862,441321,2,1,17/06/2014,1915,3,1,1,1,1,3,1,40,1
14780,16I0229,428779,433291,2,1,18/06/2014,710,3,1,1,1,1,3,1,27,1
14783,16I1036,429667,434906,2,1,18/06/2014,1545,6,1,1,1,1,3,1,37,1
14790,16J0383,428199,435292,2,1,19/06/2014,900,6,1,1,1,1,3,2,24,1
14791,16J0483,431171,433649,2,1,19/06/2014,1015,6,1,1,1,1,3,1,23,1
14796,16J1117,431639,437404,2,1,19/06/2014,1559,6,1,1,1,1,3,1,15,1
14797,16J1356,430854,435446,2,1,19/06/2014,1735,6,1,1,1,1,3,1,22,1
14798,16J1367,427833,430807,2,1,19/06/2014,1740,3,1,1,1,1,3,1,35,1
14804,16K1381,431343,435059,2,1,20/06/2014,1735,3,1,1,1,1,2,1,60,1
14805,16K1402,439322,432428,2,1,20/06/2014,1735,3,1,1,1,1,3,2,32,1
14819,16M0684,428920,444175,1,1,22/06/2014,1120,6,1,1,1,1,2,1,48,1
14830,16O1406,427742,436438,2,1,24/06/2014,1827,3,1,1,1,1,3,1,40,1
14832,16P0315,431068,430340,2,1,24/06/2014,1810,6,2,1,9,1,2,1,37,1
14836,16P1262,443311,436325,2,1,25/06/2014,1710,6,1,1,1,1,3,1,29,1
14837,16P1547,431960,430731,2,1,25/06/2014,1735,3,1,1,1,1,3,1,35,1
14859,16S0368,428996,429625,2,2,28/06/2014,728,6,2,1,1,1,3,1,43,1
14871,16T1231,430460,428413,2,1,29/06/2014,1711,6,1,1,1,1,3,1,13,1
14873,16T1261,429117,434196,2,2,29/06/2014,1820,6,1,1,1,1,3,2,32,1
14880,16U0812,432071,431120,2,1,30/06/2014,1520,3,1,1,1,1,3,1,35,1
14887,1710835,428460,435707,2,1,01/07/2014,1340,3,1,1,1,1,2,1,26,1
14892,1720356,430340,433391,2,1,02/07/2014,916,6,1,1,1,1,2,1,50,1
14898,1721377,425158,437877,2,1,02/07/2014,1650,3,1,1,1,1,3,2,57,1
14911,1740262,424626,433638,2,1,04/07/2014,728,4,1,1,1,1,3,1,29,1
14960,17C2045,427996,436017,2,1,12/07/2014,2235,6,2,4,2,1,3,1,35,1
14966,17D1483,426083,432607,2,1,13/07/2014,1907,6,1,1,1,1,3,1,11,1
14969,1.70E+235,418999,442122,2,1,14/07/2014,705,6,1,1,1,1,3,1,36,1
14985,17H0738,429913,437438,2,1,17/07/2014,830,6,1,1,1,1,3,1,43,1
14988,17I0783,432624,436863,2,1,18/07/2014,1221,6,2,1,1,1,3,1,59,1
